%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-26-57
42, 0.00, -4070.84, -3728.99, -3168.01, 0.000, 0.000, 0.000, 13:27:29.643
43, 0.00, -3907.79, -3572.62, -3045.19, 0.000, 0.000, 0.000, 13:27:29.657
44, 0.00, -3627.02, -3303.08, -2803.20, 0.000, 0.000, 0.000, 13:27:29.657
45, 0.00, -3705.63, -3393.54, -2862.17, 0.000, 0.000, 0.000, 13:27:29.673
46, 0.00, -4064.43, -3723.44, -3162.38, 0.000, 0.000, 0.000, 13:27:29.673
47, 0.00, -3904.77, -3579.19, -3044.94, 0.000, 0.000, 0.000, 13:27:29.673
48, 0.00, -3620.86, -3319.10, -2818.09, 0.000, 0.000, 0.000, 13:27:29.674
49, 0.00, -3708.29, -3399.10, -2853.77, 0.000, 0.000, 0.000, 13:27:29.690
50, 0.00, -4068.34, -3730.81, -3160.32, 0.000, 0.000, 0.000, 13:27:29.690
51, 0.00, -3892.97, -3565.82, -3032.23, 0.000, 0.000, 0.000, 13:27:29.706
52, 0.00, -3617.68, -3309.53, -2811.24, 0.000, 0.000, 0.000, 13:27:29.706
53, 0.00, -3709.77, -3409.38, -2873.71, 0.000, 0.000, 0.000, 13:27:29.707
54, 0.00, -4075.59, -3749.31, -3181.07, 0.000, 0.000, 0.000, 13:27:29.707
55, 0.00, -3907.90, -3597.96, -3060.68, 0.000, 0.000, 0.000, 13:27:29.718
56, 0.00, -3620.54, -3331.23, -2828.91, 0.000, 0.000, 0.000, 13:27:29.718
57, 0.00, -3700.14, -3395.28, -2857.65, 0.000, 0.000, 0.000, 13:27:29.733
58, 0.00, -4073.30, -3733.52, -3168.79, 0.000, 0.000, 0.000, 13:27:29.734
59, 0.00, -3911.21, -3577.49, -3045.71, 0.000, 0.000, 0.000, 13:27:29.735
60, 0.00, -3628.77, -3316.96, -2814.24, 0.000, 0.000, 0.000, 13:27:29.735
61, 0.00, -3711.67, -3421.36, -2881.39, 0.000, 0.000, 0.000, 13:27:30.553
62, 0.00, -4072.12, -3753.21, -3189.34, 0.000, 0.000, 0.000, 13:27:30.553
63, 0.00, -3912.14, -3600.13, -3056.04, 0.000, 0.000, 0.000, 13:27:30.553
64, 0.00, -3629.37, -3330.58, -2818.35, 0.000, 0.000, 0.000, 13:27:30.554
65, 0.00, -3685.73, -3402.28, -2855.68, 0.000, 0.000, 0.000, 13:27:30.554
66, 0.00, -4039.20, -3733.66, -3161.42, 0.000, 0.000, 0.000, 13:27:30.554
67, 0.00, -3863.29, -3592.50, -3057.61, 0.000, 0.000, 0.000, 13:27:30.554
68, 0.00, -3573.71, -3329.82, -2832.53, 0.000, 0.000, 0.000, 13:27:30.555
69, 0.00, -3607.24, -3407.06, -2868.42, 0.000, 0.000, 0.000, 13:27:30.555
70, 0.00, -3945.73, -3746.33, -3168.71, 0.000, 0.000, 0.000, 13:27:30.555
71, 0.00, -3746.89, -3578.55, -3030.86, 0.000, 0.000, 0.000, 13:27:30.555
72, 0.00, -3453.69, -3319.31, -2814.07, 0.000, 0.000, 0.000, 13:27:30.555
73, 0.00, -3519.01, -3400.92, -2857.97, 0.000, 0.000, 0.000, 13:27:30.556
74, 0.00, -3901.04, -3749.38, -3168.48, 0.000, 0.000, 0.000, 13:27:30.556
75, 0.00, -3739.15, -3593.51, -3046.84, 0.000, 0.000, 0.000, 13:27:30.556
76, 0.00, -3491.84, -3342.48, -2837.60, 0.000, 0.000, 0.000, 13:27:30.556
77, 0.00, -3562.33, -3399.79, -2855.54, 0.000, 0.000, 0.000, 13:27:30.557
78, 0.00, -3961.19, -3740.50, -3175.54, 0.000, 0.000, 0.000, 13:27:30.558
