%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_11-20-27
82, 11.13, 0.00, 13.33, 19.92, 0.000, 0.000, 0.000, 11:20:32.670
83, 9.45, 0.00, 13.50, 15.22, 0.000, 0.000, 0.000, 11:20:32.670
84, 13.97, 0.00, 15.73, 16.06, 0.000, 0.000, 0.000, 11:20:32.670
85, 11.53, 0.00, 15.32, 19.34, 0.000, 0.000, 0.000, 11:20:32.685
86, 13.24, 0.00, 17.38, 16.80, 0.000, 0.000, 0.000, 11:20:32.686
87, 12.30, 0.00, 12.65, 15.41, 0.000, 0.000, 0.000, 11:20:32.700
88, 13.24, 0.00, 11.42, 16.07, 0.000, 0.000, 0.000, 11:20:32.700
89, 12.97, 0.00, 12.73, 17.00, 0.000, 0.000, 0.000, 11:20:32.715
90, 8.20, 0.00, 17.33, 17.21, 0.000, 0.000, 0.000, 11:20:32.715
91, 9.78, 0.00, 13.33, 15.21, 0.000, 0.000, 0.000, 11:20:32.730
92, 8.26, 0.00, 15.32, 15.37, 0.000, 0.000, 0.000, 11:20:32.730
93, 12.64, 0.00, 12.74, 15.41, 0.000, 0.000, 0.000, 11:20:32.732
94, 10.63, 0.00, 16.97, 15.07, 0.000, 0.000, 0.000, 11:20:32.732
95, 12.23, 0.00, 16.52, 15.73, 0.000, 0.000, 0.000, 11:20:32.733
96, 12.91, 0.00, 14.19, 13.84, 0.000, 0.000, 0.000, 11:20:32.733
