%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-39-20
64, 0.00, -4146.18, -3743.84, -3454.62, 0.000, 0.000, 0.000, 13:39:35.180
65, 0.00, -4108.89, -3677.00, -3346.38, 0.000, 0.000, 0.000, 13:39:35.180
66, 0.00, -4060.10, -3597.65, -3190.88, 0.000, 0.000, 0.000, 13:39:35.180
67, 0.00, -4173.21, -3756.19, -3460.78, 0.000, 0.000, 0.000, 13:39:35.195
68, 0.00, -4134.91, -3738.91, -3449.66, 0.000, 0.000, 0.000, 13:39:35.195
69, 0.00, -4099.85, -3675.09, -3345.87, 0.000, 0.000, 0.000, 13:39:35.209
70, 0.00, -4054.28, -3593.33, -3191.43, 0.000, 0.000, 0.000, 13:39:35.209
71, 0.00, -4166.41, -3752.70, -3463.87, 0.000, 0.000, 0.000, 13:39:35.209
72, 0.00, -4131.56, -3731.87, -3449.29, 0.000, 0.000, 0.000, 13:39:35.209
73, 0.00, -4093.75, -3660.29, -3337.65, 0.000, 0.000, 0.000, 13:39:35.224
74, 0.00, -4058.45, -3593.51, -3192.23, 0.000, 0.000, 0.000, 13:39:35.224
75, 0.00, -4164.16, -3746.90, -3457.91, 0.000, 0.000, 0.000, 13:39:35.239
76, 0.00, -4139.54, -3733.24, -3442.87, 0.000, 0.000, 0.000, 13:39:35.239
77, 0.00, -4104.40, -3667.19, -3337.86, 0.000, 0.000, 0.000, 13:39:35.247
