No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-10-06_18-35-02
186, -4517.73, -4874.08, 877.25, 1021.58, 0.000, 0.000, 0.000, 18:35:08.727
187, -4520.64, -4881.49, 877.96, 1015.92, 0.000, 0.000, 0.000, 18:35:08.730
188, -4520.68, -4886.42, 876.49, 1015.28, 0.000, 0.000, 0.000, 18:35:08.730
189, -4513.24, -4867.87, 885.05, 1023.80, 0.000, 0.000, 0.000, 18:35:08.731
190, -4516.93, -4864.75, 881.40, 1020.56, 0.000, 0.000, 0.000, 18:35:08.731
191, -4517.71, -4863.61, 883.25, 1026.35, 0.000, 0.000, 0.000, 18:35:08.732
192, -4520.24, -4870.26, 876.66, 1023.42, 0.000, 0.000, 0.000, 18:35:08.736
193, -4511.96, -4859.72, 878.04, 1026.13, 0.000, 0.000, 0.000, 18:35:08.741
194, -4506.87, -4865.77, 882.45, 1024.34, 0.000, 0.000, 0.000, 18:35:08.741
195, -4502.37, -4871.51, 882.21, 1026.18, 0.000, 0.000, 0.000, 18:35:08.811
196, -4504.18, -4867.28, 888.24, 1021.02, 0.000, 0.000, 0.000, 18:35:08.812
197, -4510.64, -4867.99, 885.72, 1019.62, 0.000, 0.000, 0.000, 18:35:08.819
198, -4517.21, -4876.81, 880.92, 1018.65, 0.000, 0.000, 0.000, 18:35:08.821
199, -4516.28, -4865.33, 880.72, 1022.10, 0.000, 0.000, 0.000, 18:35:08.825
200, -4516.47, -4873.44, 867.18, 1011.96, 0.000, 0.000, 0.000, 18:35:08.826
0, -4520.38, -4873.71, 869.18, 1016.11, 0.000, 0.000, 0.000, 18:35:08.826
1, -4520.34, -4875.23, 866.39, 1009.38, 0.000, 0.000, 0.000, 18:35:08.830
2, -4519.89, -4872.61, 868.65, 1014.03, 0.000, 0.000, 0.000, 18:35:08.830
3, -4518.58, -4876.47, 865.81, 1011.91, 0.000, 0.000, 0.000, 18:35:08.834
4, -4518.84, -4871.05, 868.77, 1008.20, 0.000, 0.000, 0.000, 18:35:08.837
